id,date,platform,handle,text,favorite_count,repost_count,quote_flag,repost_flag,deleted_flag,word_count,hashtags,urls,user_mentions,media_count,media_urls,post_url,in_reply_to
116511291851057573,2026-05-03T10:13:45-05:00,Truth Social,realDonaldTrump,"Trump Administration to Withdraw Thousands of Troops From NATO Ally Germany, Pentagon Says:   https://www.  breitbart.com/europe/2026/05/0  2/trump-admin-to-withdraw-thousands-of-troops-from-nato-ally-germany/",19124,4431,False,False,False,16,,https://www.,,0,nan,https://truthsocial.com/@realDonaldTrump/116511291851057573,nan
116511160749911403,2026-05-03T09:40:25-05:00,Truth Social,realDonaldTrump,Exclusive — Deputy Italian Prime Minister Matteo Salvini: Trump’s ‘Courage’ for ‘Cultural Foundation’ Critical to Survival of the West:   https://www.  breitbart.com/politics/2026/05  /03/exclusive-deputy-italian-prime-minister-matteo-salvini-trumps-courage-for-cultural-foundation-critical-to-survival-of-the-west/,14929,3636,False,False,False,22,,https://www.,,0,nan,https://truthsocial.com/@realDonaldTrump/116511160749911403,nan
116507513607934090,2026-05-02T18:12:54-05:00,Truth Social,realDonaldTrump,"I hate seeing Fox, and other Conservative Outlets, constantly making Low Rated Bill Maher “relevant” as it pertains to the Republican Party, and beyond. Bill Maher is a weak and ineffective person who I got to know very well during my dinner with him at the White House. He was nervous, scared, and the first words he uttered as he entered the Oval Office were, “Can I have a drink?” It was very endearing but, at the same time, absolutely pathetic. He was much different from what people think but, last night, I happened to watch Gavin Newscum, an admittedly Low IQ person, who said he can’t read a speech, is dumb, and essentially, incompetent, and he took Bill Maher “over the coals.” Bill Maher was defenseless, and totally deficient. Either he didn’t have the knowledge, or he choked, because Gavin went on and on about how good California is doing, while it’s doing very poorly, having, by far, the worst year it’s ever had where, for the first time in History, more people are leaving than coming. Bill Maher started by saying that California was doing poorly, only to have Newscum speak for an extended period of time, and lie about the facts. All you have to do is look at what’s happened to Los Angeles, San Francisco, the horrendous homeless problem all over every street, the Railway catastrophe that is Billions of Dollars over budget, and has never been built, the inability to rebuild the 25,000 homes that were destroyed by the fire because he refused to allow water into the street from the Southwest (If it weren’t for our Superstar EPA Administrator Lee Zeldin, and me, they wouldn’t have any homes being built right now!). Fox should stop putting this person on. He’s not representing us. You look weak, stupid, and ineffective, and I hate seeing that. DON’T USE BILL MAHER ANY LONGER AS A REPRESENTATIVE OF YOU! I hate hearing that “Bill Maher said…” — Bill Maher is a MORON, though slightly more talented than Jimmy Kimmel. President DONALD J. TRUMP",29978,7108,False,False,False,345,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116507513607934090,nan
116507501775457290,2026-05-02T18:09:53-05:00,Truth Social,realDonaldTrump,"So ironic that Cryin’ Chuck Schumer and the Democrats are hiring SLEAZEBAGS like Barack Hussein Obama’s Crooked former Attorney General, Eric Holder, and others of that ilk, to look into Voter Integrity, when this same group of Human Garbage RIGGED the 2020 Presidential Election. GET TOUGH REPUBLICANS — THEY’RE COMING, AND THEY’RE COMING FAST! They’re no good for our Country, they almost destroyed it, and we don’t want to let that happen again! These are highly dishonest people who are, in many ways, treasonous, in that they are trying to destabilize the United States of America in what, some would call, a War. Republicans must TERMINATE THE FILIBUSTER, and approve all of the necessary Safeguards we need for Elections to protect the American Public during the upcoming Midterms. MAKE AMERICA GREAT AGAIN! President DONALD J. TRUMP",31762,9231,False,False,False,136,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116507501775457290,nan
116507414650995614,2026-05-02T17:47:44-05:00,Truth Social,realDonaldTrump,"I will soon be reviewing the plan that Iran has just sent to us, but can’t imagine that it would be acceptable in that they have not yet paid a big enough price for what they have done to Humanity, and the World, over the last 47 years. Thank you for your attention to this matter! President DONALD J. TRUMP",29899,6943,False,False,False,60,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116507414650995614,nan
116502923327437911,2026-05-01T22:45:32-05:00,Truth Social,realDonaldTrump,,34402,6553,False,False,False,0,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116502923327437911,nan
116502906556000308,2026-05-01T22:41:16-05:00,Truth Social,realDonaldTrump,,24679,3921,False,False,False,0,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116502906556000308,nan
116502902374252861,2026-05-01T22:40:12-05:00,Truth Social,realDonaldTrump,"This is what our Country was before, and after, “TRUMP!”",32467,6955,False,False,False,10,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116502902374252861,nan
116502893543384666,2026-05-01T22:37:57-05:00,Truth Social,realDonaldTrump,,22275,3633,False,False,False,0,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116502893543384666,nan
116502871108388206,2026-05-01T22:32:15-05:00,Truth Social,realDonaldTrump,,28355,4459,False,False,False,0,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116502871108388206,nan
116502848851907459,2026-05-01T22:26:35-05:00,Truth Social,realDonaldTrump,,33009,6340,False,False,False,0,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116502848851907459,nan
116502833969390552,2026-05-01T22:22:48-05:00,Truth Social,realDonaldTrump,,24661,4232,False,False,False,0,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116502833969390552,nan
116502804889768576,2026-05-01T22:15:25-05:00,Truth Social,realDonaldTrump,,31044,6213,False,False,False,0,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116502804889768576,nan
116502796687355089,2026-05-01T22:13:19-05:00,Truth Social,realDonaldTrump,"Low IQ Democrat Minority Leader, Hakeem Jeffries, is nothing but a THUG, and he is a danger to our Country! President DONALD J. TRUMP",31327,7399,False,False,False,24,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116502796687355089,nan
116502761909535615,2026-05-01T22:04:29-05:00,Truth Social,realDonaldTrump,,28430,4574,False,False,False,0,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116502761909535615,nan
116502756484361615,2026-05-01T22:03:06-05:00,Truth Social,realDonaldTrump,,24232,4181,False,False,False,0,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116502756484361615,nan
116502605614258580,2026-05-01T21:24:44-05:00,Truth Social,realDonaldTrump,,20336,4615,False,False,False,0,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116502605614258580,nan
116501828501933903,2026-05-01T18:07:06-05:00,Truth Social,realDonaldTrump,"RT   @ realDonaldTrump   It is my Great Honor to endorse America First Patriot, Ralph Alvarado, M.D., who is running to represent the incredible people of Kentucky’s 6th Congressional District.   A true friend to MAGA, Ralph was a featured Speaker at the 2016 Republican National Convention, and a Member of the National Hispanic Advisory Council for “TRUMP” – RALPH HAS BEEN WITH US FROM THE VERY BEGINNING! A very successful Family Physician, and former Kentucky State Senator, Ralph has dedicated his life to serving his Community. As your next Congressman, Ralph will fight tirelessly to Grow the Economy, Promote our Amazing Farmers and Ranchers, Advance American Energy DOMINANCE, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Keep our Border SECURE, Stop Migrant Crime, Support our Brave Military/Veterans, and Protect our always under siege Second Amendment.   Dr. Ralph Alvarado has my Complete and Total Endorsement to be the next Representative from Kentucky’s 6th Congressional District — HE WILL NEVER LET YOU DOWN!",0,0,False,False,False,161,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116501828501933903,nan
116501828255499541,2026-05-01T18:07:02-05:00,Truth Social,realDonaldTrump,"RT   @ realDonaldTrump   Proven Political Winner Andy Barr is running for the United States Senate in the Great Commonwealth of Kentucky, a place I love and WON BIG, six times, including Primaries, in 2016, 2020, and 2024!   I know Andy well, and he is always a Vote we can count on because he knows what it takes to GET THINGS DONE and, MAKE AMERICA GREAT AGAIN! I Endorsed Andy years ago, in his first Race, and all others, for Congress, and he never let me down — He is a 100% solid American Patriot! Andy Barr is a Strong Supporter of TERMINATING THE FILIBUSTER, before the Democrats do it (which they will, on Day One, if they get control of the U.S. Senate!). He will do everything in his power to get it done. It is desperately needed by the Republican Party to pass the SAVE AMERICA ACT, and all other things necessary for a strong and brilliant Country! In the Senate, Andy will fight tirelessly to Grow our Economy, Cut Taxes and Regulations, Champion the Interests of our Amazing Farmers and Ranchers, Promote MADE IN THE U.S.A., Unleash American Energy DOMINANCE, Keep our Border SECURE, Stop Migrant Crime, Strengthen our Military/Veterans, Safeguard our Elections, and Defend our always under siege Second Amendment.   Andy is the only Candidate who will easily defeat the Democrat in what will be one of the most important Elections in American History. He will help ensure Victory against these Radical Left, Country Destroying, THUGS. Andy Barr has my Complete and Total Endorsement to be the next United States Senator from Kentucky – HE WILL NEVER LET YOU DOWN!",0,0,False,False,False,273,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116501828255499541,nan
116501828083781749,2026-05-01T18:07:00-05:00,Truth Social,realDonaldTrump,"RT   @ realDonaldTrump   I had a great meeting with Mr. Nate Morris, of Kentucky, yesterday. Nate is a terrific businessman and strong MAGA Warrior. I will be making an Endorsement for U.S. Senate in Kentucky shortly, but I’ve asked Nate to step aside from that Race to take a role in my Administration as an Ambassador. Nate is Oxford educated, tough as nails, LOVES our Great Nation, and will represent the United States very well, overseas, or otherwise. He has a great future in politics, or anything else he chooses to do. We will be announcing Nate’s new role soon. Stay tuned for my important Endorsement for Senate in Kentucky. It will be a big one, and straight from the heart. Republicans must win the Senate! President DONALD J. TRUMP",0,0,False,False,False,130,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116501828083781749,nan
116501816483688599,2026-05-01T18:04:03-05:00,Truth Social,realDonaldTrump,"To the amazing Patriots in Indiana’s 41st State Senate District: PLEASE GET OUT AND VOTE for a tremendous Candidate, Michelle Davis, a Highly Respected State Representative, and a true MAGA Warrior, who has my Complete and Total Endorsement. Early Voting ends May 4th, and Election Day is May 5th, in this very important Republican Primary for SD-41 – You can win this Election for Michelle!   Unlike incumbent Greg Walker, a “RINO” LOSER, who has failed the wonderful people of Indiana so badly, MICHELLE DAVIS IS A WINNER WHO WILL NEVER LET YOU DOWN. GET OUT AND VOTE FOR MICHELLE DAVIS BY MAY 5TH!   Find your Voting Location at:   https://  swampthevoteusa.com/indiana/",14442,3494,False,False,False,110,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116501816483688599,nan
116501815507913279,2026-05-01T18:03:48-05:00,Truth Social,realDonaldTrump,"To the incredible Patriots in Indiana’s 39th State Senate District: PLEASE GET OUT AND VOTE for a fantastic Candidate, Jeff Ellington, the Highly Respected Greene County GOP Chairman, and a true America First Champion, who has my Complete and Total Endorsement. Early Voting ends May 4th, and Election Day is May 5th, in this very important Republican Primary for SD-39 – You can win this Election for Jeff!   JEFF ELLINGTON IS A WINNER WHO WILL NEVER LET YOU DOWN – GET OUT AND VOTE FOR JEFF BY MAY 5TH!   Find your Voting Location at:   https://  swampthevoteusa.com/indiana/",12889,3007,False,False,False,96,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116501815507913279,nan
116501814630910015,2026-05-01T18:03:34-05:00,Truth Social,realDonaldTrump,"To the amazing Patriots in Indiana’s 38th State Senate District: PLEASE GET OUT AND VOTE for a tremendous Candidate, “BRENDA” Wilson, a Highly Respected Vigo County Council Member, and a proven America First Champion, who has my Complete and Total Endorsement. Early Voting ends May 4th, and Election Day is May 5th, in this very important Republican Primary for SD-38 – You can win this Election for BRENDA!   Unlike incumbent “No Goode” Greg Goode (BAD FOR THE U.S.A.!), a RINO LOSER, who has failed the wonderful people of Indiana so badly, BRENDA IS A WINNER WHO WILL NEVER LET YOU DOWN. GET OUT AND VOTE FOR BRENDA BY MAY 5TH!   Find your Voting Location at:   https://  swampthevoteusa.com/indiana/",12064,2770,False,False,False,117,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116501814630910015,nan
116501813635219695,2026-05-01T18:03:19-05:00,Truth Social,realDonaldTrump,"To the wonderful Patriots in Indiana’s 23rd State Senate District: PLEASE GET OUT AND VOTE for an incredible Candidate, Paula Copenhaver, the Highly Respected Fountain County GOP Chair, and a true MAGA Warrior, who has my Complete and Total Endorsement. Early Voting ends May 4th, and Election Day is May 5th, in this very important Republican Primary for SD-23 – You can win this Election for Paula!   Unlike incumbent Spencer Deery, a “RINO” LOSER, who has failed the fantastic people of Indiana so badly, PAULA COPENHAVER IS A WINNER WHO WILL NEVER LET YOU DOWN. GET OUT AND VOTE FOR PAULA COPENHAVER BY MAY 5TH!   Find your Voting Location at:   https://  swampthevoteusa.com/indiana/",11474,2643,False,False,False,112,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116501813635219695,nan
116501812537382758,2026-05-01T18:03:02-05:00,Truth Social,realDonaldTrump,"To the fantastic Patriots in Indiana’s 21st State Senate District: PLEASE GET OUT AND VOTE for a GREAT Candidate, Tracey Powell, a Highly Respected Tipton County Commissioner, and true America First Champion, who has my Complete and Total Endorsement. Early Voting ends May 4th, and Election Day is May 5th, in this very important Republican Primary for SD-21 – You can win this Election for Tracey!   Unlike incumbent Jim Buck, a “RINO” LOSER, who has failed the amazing people of Indiana so badly, TRACEY POWELL IS A WINNER WHO WILL NEVER LET YOU DOWN. GET OUT AND VOTE FOR TRACEY POWELL BY MAY 5TH!   Find your Voting Location at:   https://  swampthevoteusa.com/indiana/",11079,2526,False,False,False,111,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116501812537382758,nan
116501811511192146,2026-05-01T18:02:47-05:00,Truth Social,realDonaldTrump,"To the tremendous Patriots in Indiana’s 19th State Senate District: PLEASE GET OUT AND VOTE for an amazing Candidate, Blake Fiechter, a Highly Respected Bluffton City Councilman, and true America First Champion, who has my Complete and Total Endorsement. Early Voting ends May 4th, and Election Day is May 5th, in this very important Republican Primary for SD-19 – You can win this Election for Blake!   Unlike incumbent Travis Holdman, a “RINO” LOSER, who has failed the wonderful people of Indiana so badly, BLAKE FIECHTER IS A WINNER WHO WILL NEVER LET YOU DOWN. GET OUT AND VOTE FOR BLAKE FIECHTER BY MAY 5TH!   Find your Voting Location at:   https://  swampthevoteusa.com/indiana/",10679,2465,False,False,False,111,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116501811511192146,nan
116501809611050315,2026-05-01T18:02:18-05:00,Truth Social,realDonaldTrump,"To the incredible Patriots in Indiana’s 11th State Senate District: PLEASE GET OUT AND VOTE for a wonderful Candidate, Dr. Brian Schmutzler, a Highly Respected Anesthesiologist, and REAL Republican, who has my Complete and Total Endorsement. Early Voting ends May 4th, and Election Day is May 5th, in this very important Republican Primary for SD-11 — You can win this Election for Brian!   Unlike incumbent Linda Rogers, a “RINO” LOSER, who has failed the tremendous people of Indiana so badly, DR. BRIAN SCHMUTZLER IS A WINNER WHO WILL NEVER LET YOU DOWN. GET OUT AND VOTE FOR DR. BRIAN SCHMUTZLER BY MAY 5TH!   Find your Voting Location at:   https://  swampthevoteusa.com/indiana/",10480,2423,False,False,False,110,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116501809611050315,nan
116501807970154632,2026-05-01T18:01:53-05:00,Truth Social,realDonaldTrump,"To the Great Patriots in Indiana’s 1st State Senate District: PLEASE GET OUT AND VOTE for a fantastic Candidate, Trevor De Vries, a successful Businessman, and REAL Republican, who has my Complete and Total Endorsement. Early Voting ends May 4th, and Election Day is May 5th, in this very important Republican Primary for SD-1 – You can win this Election for Trevor!   Unlike incumbent Dan Dernulc, a “RINO” LOSER, who has failed the incredible people of Indiana so badly, TREVOR DE VRIES IS A WINNER WHO WILL NOT LET YOU DOWN. GET OUT AND VOTE FOR TREVOR DE VRIES BY MAY 5TH!   Find your Voting Location at:   https://  swampthevoteusa.com/indiana/",10283,2395,False,False,False,109,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116501807970154632,nan
116501805768129307,2026-05-01T18:01:19-05:00,Truth Social,realDonaldTrump,"It is my Great Honor to endorse America First Patriot, Ralph Alvarado, M.D., who is running to represent the incredible people of Kentucky’s 6th Congressional District.   A true friend to MAGA, Ralph was a featured Speaker at the 2016 Republican National Convention, and a Member of the National Hispanic Advisory Council for “TRUMP” – RALPH HAS BEEN WITH US FROM THE VERY BEGINNING! A very successful Family Physician, and former Kentucky State Senator, Ralph has dedicated his life to serving his Community. As your next Congressman, Ralph will fight tirelessly to Grow the Economy, Promote our Amazing Farmers and Ranchers, Advance American Energy DOMINANCE, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Keep our Border SECURE, Stop Migrant Crime, Support our Brave Military/Veterans, and Protect our always under siege Second Amendment.   Dr. Ralph Alvarado has my Complete and Total Endorsement to be the next Representative from Kentucky’s 6th Congressional District — HE WILL NEVER LET YOU DOWN!",17639,3775,False,False,False,158,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116501805768129307,nan
116501798869145857,2026-05-01T17:59:34-05:00,Truth Social,realDonaldTrump,"Proven Political Winner Andy Barr is running for the United States Senate in the Great Commonwealth of Kentucky, a place I love and WON BIG, six times, including Primaries, in 2016, 2020, and 2024!   I know Andy well, and he is always a Vote we can count on because he knows what it takes to GET THINGS DONE and, MAKE AMERICA GREAT AGAIN! I Endorsed Andy years ago, in his first Race, and all others, for Congress, and he never let me down — He is a 100% solid American Patriot! Andy Barr is a Strong Supporter of TERMINATING THE FILIBUSTER, before the Democrats do it (which they will, on Day One, if they get control of the U.S. Senate!). He will do everything in his power to get it done. It is desperately needed by the Republican Party to pass the SAVE AMERICA ACT, and all other things necessary for a strong and brilliant Country! In the Senate, Andy will fight tirelessly to Grow our Economy, Cut Taxes and Regulations, Champion the Interests of our Amazing Farmers and Ranchers, Promote MADE IN THE U.S.A., Unleash American Energy DOMINANCE, Keep our Border SECURE, Stop Migrant Crime, Strengthen our Military/Veterans, Safeguard our Elections, and Defend our always under siege Second Amendment.   Andy is the only Candidate who will easily defeat the Democrat in what will be one of the most important Elections in American History. He will help ensure Victory against these Radical Left, Country Destroying, THUGS. Andy Barr has my Complete and Total Endorsement to be the next United States Senator from Kentucky – HE WILL NEVER LET YOU DOWN!",16007,3472,False,False,False,270,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116501798869145857,nan
116501735314599862,2026-05-01T17:43:24-05:00,Truth Social,realDonaldTrump,"I had a great meeting with Mr. Nate Morris, of Kentucky, yesterday. Nate is a terrific businessman and strong MAGA Warrior. I will be making an Endorsement for U.S. Senate in Kentucky shortly, but I’ve asked Nate to step aside from that Race to take a role in my Administration as an Ambassador. Nate is Oxford educated, tough as nails, LOVES our Great Nation, and will represent the United States very well, overseas, or otherwise. He has a great future in politics, or anything else he chooses to do. We will be announcing Nate’s new role soon. Stay tuned for my important Endorsement for Senate in Kentucky. It will be a big one, and straight from the heart. Republicans must win the Senate! President DONALD J. TRUMP",15717,3323,False,False,False,127,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116501735314599862,nan
116501316416820739,2026-05-01T15:56:52-05:00,Truth Social,realDonaldTrump,,12869,3108,False,False,False,0,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116501316416820739,nan
116500127694152404,2026-05-01T10:54:34-05:00,Truth Social,realDonaldTrump,"WE JUST DELIVERED A HUGE WIN for our Great Fishermen and Anglers in FLORIDA, GEORGIA, SOUTH CAROLINA, and NORTH CAROLINA! We have just officially approved ALL STATE PERMITS for the 2026 Red Snapper recreational season. For years, our Great Fishermen have been punished with VERY short Federal fishing seasons despite RECORD HIGH fish populations and the States begging to oversee these permits. The incompetent Biden Administration tried to SHUT DOWN THE OCEANS to our Fishermen, entirely. We love and respect our Fishermen and, unlike the Democrats, will only do good for them. To all those who fish “Red Snapper” — TRUMP and NOAA are delivering for you. ENJOY!! President DONALD J. TRUMP",23598,5668,False,False,False,112,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116500127694152404,nan
116500111621281950,2026-05-01T10:50:28-05:00,Truth Social,realDonaldTrump,"I am pleased to announce that, based on the fact the European Union is not complying with our fully agreed to Trade Deal, next week I will be increasing Tariffs charged to the European Union for Cars and Trucks coming into the United States. The Tariff will be increased to 25%. It is fully understood and agreed that, if they produce Cars and Trucks in U.S.A. Plants, there will be NO TARIFF. Many Automobile and Truck Plants are currently under construction, with over 100 Billion Dollars being invested, A RECORD in the History of Car and Truck Manufacturing. These Plants, staffed with American Workers, will be opening soon — There has never been anything like what is happening in America today! Thank you for your attention to this matter. President DONALD J. TRUMP",38970,8478,False,False,False,133,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116500111621281950,nan
116496713231472397,2026-04-30T20:26:13-05:00,Truth Social,realDonaldTrump,"Great job by highly respected Navy Commander Kirk Lippold in interview with Jesse Watters on FoxNews. Very smart and insightful concerning Iran, and more. Thank you, Commander! President DJT",28508,5566,False,False,False,29,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116496713231472397,nan
116495078448348822,2026-04-30T13:30:28-05:00,Truth Social,realDonaldTrump,"In Honor of the King and Queen of the United Kingdom, who have just left the White House, soon headed back to their wonderful Country, I will be removing the Tariffs and Restrictions on Whiskey having to do with Scotland’s ability to work with the Commonwealth of Kentucky on Whiskey and Bourbon, two very important Industries within Scotland and Kentucky. People have wanted to do this for a long time, in that there had been great Inter-Country Trade, especially having to do with the Wooden Barrels used. The King and Queen got me to do something that nobody else was able to do, without hardly even asking! A wonderful Honor to have them both in the U.S.A.  President DONALD J. TRUMP",30536,6319,False,False,False,121,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116495078448348822,nan
116494993665115165,2026-04-30T13:08:55-05:00,Truth Social,realDonaldTrump,"Congratulations to Ali al-Zaidi on his Nomination to be the next Prime Minister of Iraq! We wish him success as he works to form a new Government free from terrorism that could deliver a brighter future for Iraq. We look forward to a strong, vibrant, and highly productive new relationship between Iraq and the United States. This is the beginning of a tremendous new chapter between our Nations — Prosperity, Stability, and Success like never seen before. Again, Ali, CONGRATULATIONS! President DONALD J. TRUMP",23200,4908,False,False,False,84,,,,0,nan,https://truthsocial.com/@realDonaldTrump/116494993665115165,nan
